Row_ID,Ship_Mode,Segment,State,Region,Category,Sub-Category,Sales,Discount,Profit
4452,First_Class,Consumer,California,West,Furniture,Furnishings,25.4,0,8.636
4453,First_Class,Consumer,California,West,Office_Supplies,Envelopes,43.96,0,20.6612
4454,First_Class,Consumer,California,West,Furniture,Bookcases,1279.165,0.15,225.735
4455,First_Class,Consumer,California,West,Office_Supplies,Storage,27.92,0,0.5584
4456,Standard_Class,Home_Office,California,West,Furniture,Chairs,129.568,0.2,-12.9568
4457,Standard_Class,Home_Office,California,West,Office_Supplies,Binders,6.368,0.2,2.1492
4458,Standard_Class,Consumer,California,West,Office_Supplies,Paper,244.55,0,114.9385
4459,Standard_Class,Consumer,Colorado,West,Office_Supplies,Supplies,1332.496,0.2,-299.8116
4460,First_Class,Home_Office,Colorado,West,Furniture,Furnishings,32.776,0.2,3.2776
4461,First_Class,Home_Office,Colorado,West,Office_Supplies,Storage,147.184,0.2,-29.4368
4462,First_Class,Home_Office,Colorado,West,Technology,Accessories,54.384,0.2,1.3596
4463,First_Class,Home_Office,Colorado,West,Office_Supplies,Binders,76.776,0.7,-58.8616
4464,First_Class,Home_Office,Colorado,West,Office_Supplies,Paper,14.352,0.2,5.2026
4465,First_Class,Home_Office,Colorado,West,Office_Supplies,Appliances,209.792,0.2,26.224
4466,Standard_Class,Corporate,Idaho,West,Office_Supplies,Binders,3.304,0.2,1.1151
4467,Standard_Class,Consumer,New_York,East,Office_Supplies,Art,16.38,0,7.371
4468,Standard_Class,Consumer,New_York,East,Office_Supplies,Envelopes,167.96,0,78.9412
4469,Standard_Class,Consumer,New_York,East,Furniture,Bookcases,321.568,0.2,-16.0784
4470,Standard_Class,Consumer,New_York,East,Office_Supplies,Paper,12.96,0,6.2208
4471,Standard_Class,Corporate,Pennsylvania,East,Furniture,Chairs,128.058,0.3,-23.7822
4472,Same_Day,Home_Office,Ohio,East,Furniture,Chairs,63.686,0.3,-15.4666
4473,Same_Day,Home_Office,Ohio,East,Technology,Accessories,239.976,0.2,65.9934
4474,Same_Day,Home_Office,Ohio,East,Furniture,Tables,344.22,0.4,-189.321
4475,Same_Day,Home_Office,Ohio,East,Office_Supplies,Paper,15.552,0.2,5.4432
4476,Same_Day,Home_Office,Ohio,East,Furniture,Furnishings,21.248,0.2,7.4368
4477,Same_Day,Home_Office,Ohio,East,Office_Supplies,Paper,8.448,0.2,2.64
4478,Same_Day,Consumer,Oklahoma,Central,Office_Supplies,Storage,333.09,0,23.3163
4479,Same_Day,Consumer,Oklahoma,Central,Furniture,Tables,248.98,0,54.7756
4480,Standard_Class,Consumer,New_York,East,Office_Supplies,Paper,24.9,0,11.703
4481,Standard_Class,Consumer,California,West,Office_Supplies,Fasteners,15.26,0,5.0358
4482,Standard_Class,Consumer,California,West,Office_Supplies,Appliances,43.32,0,14.2956
4483,Standard_Class,Consumer,California,West,Office_Supplies,Binders,43.584,0.2,15.7992
4484,Standard_Class,Consumer,California,West,Office_Supplies,Paper,116.28,0,56.9772
4485,Standard_Class,Consumer,California,West,Office_Supplies,Binders,9.296,0.2,3.0212
4486,Standard_Class,Consumer,California,West,Office_Supplies,Paper,19.44,0,9.3312
4487,Standard_Class,Consumer,California,West,Office_Supplies,Paper,314.55,0,150.984
4488,Standard_Class,Home_Office,Texas,Central,Office_Supplies,Binders,16.27,0.8,-25.2185
4489,Standard_Class,Home_Office,Texas,Central,Office_Supplies,Supplies,69.12,0.2,-14.688
4490,Standard_Class,Home_Office,Texas,Central,Office_Supplies,Binders,4.47,0.8,-7.8225
4491,Standard_Class,Consumer,California,West,Furniture,Tables,418.296,0.2,5.2287
4492,Second_Class,Consumer,Ohio,East,Technology,Copiers,659.988,0.4,109.998
4493,Second_Class,Consumer,Ohio,East,Furniture,Furnishings,8.128,0.2,1.4224
4494,Second_Class,Consumer,Ohio,East,Office_Supplies,Paper,36.288,0.2,12.7008
4495,Second_Class,Consumer,Ohio,East,Furniture,Chairs,909.72,0.3,-51.984
4496,Standard_Class,Consumer,California,West,Furniture,Bookcases,917.9235,0.15,75.5937
4497,Standard_Class,Consumer,California,West,Office_Supplies,Paper,38.88,0,19.0512
4498,Standard_Class,Consumer,Pennsylvania,East,Office_Supplies,Binders,631.176,0.7,-462.8624
4499,Standard_Class,Corporate,California,West,Office_Supplies,Paper,12.96,0,6.2208
4500,Standard_Class,Corporate,California,West,Office_Supplies,Paper,12.96,0,6.2208
4501,Standard_Class,Corporate,California,West,Office_Supplies,Binders,23.2,0.2,8.12
4502,Standard_Class,Corporate,Texas,Central,Office_Supplies,Paper,25.92,0.2,9.072
4503,Standard_Class,Corporate,Texas,Central,Office_Supplies,Fasteners,21.312,0.2,7.1928
4504,Standard_Class,Home_Office,California,West,Technology,Phones,173.656,0.2,17.3656
4505,Standard_Class,Home_Office,California,West,Office_Supplies,Appliances,361.96,0,101.3488
4506,Standard_Class,Home_Office,California,West,Technology,Accessories,62.85,0,13.1985
4507,Standard_Class,Home_Office,California,West,Technology,Phones,818.376,0.2,51.1485
4508,Standard_Class,Home_Office,California,West,Office_Supplies,Storage,20.34,0,0.2034
4509,Standard_Class,Home_Office,California,West,Furniture,Furnishings,23.99,0,5.5177
4510,Standard_Class,Consumer,California,West,Furniture,Tables,171.288,0.2,-6.4233
4511,Standard_Class,Corporate,Missouri,Central,Furniture,Furnishings,37.3,0,17.158
4512,Standard_Class,Corporate,Missouri,Central,Office_Supplies,Binders,81.96,0,39.3408
4513,First_Class,Consumer,Arizona,West,Office_Supplies,Binders,54.792,0.7,-40.1808
4514,First_Class,Consumer,Texas,Central,Office_Supplies,Storage,10.784,0.2,0.8088
4515,Second_Class,Consumer,Virginia,South,Furniture,Chairs,290.98,0,75.6548
4516,Standard_Class,Home_Office,Oklahoma,Central,Office_Supplies,Art,36.44,0,12.0252
4517,Standard_Class,Consumer,Washington,West,Office_Supplies,Paper,21.4,0,10.058
4518,Standard_Class,Consumer,Washington,West,Office_Supplies,Binders,48.664,0.2,15.8158
4519,Standard_Class,Consumer,California,West,Office_Supplies,Art,16.56,0,6.9552
4520,Standard_Class,Corporate,Florida,South,Office_Supplies,Storage,1347.52,0.2,84.22
4521,Standard_Class,Corporate,Indiana,Central,Technology,Accessories,62.31,0,22.4316
4522,Standard_Class,Corporate,Indiana,Central,Furniture,Furnishings,20.32,0,6.9088
4523,Second_Class,Corporate,Colorado,West,Office_Supplies,Fasteners,9.432,0.2,3.0654
4524,Standard_Class,Consumer,New_York,East,Office_Supplies,Labels,34.86,0,16.0356
4525,Standard_Class,Consumer,New_York,East,Furniture,Furnishings,89.34,0,24.1218
4526,Standard_Class,Home_Office,New_York,East,Technology,Phones,269.98,0,67.495
4527,Standard_Class,Home_Office,New_York,East,Office_Supplies,Paper,99.9,0,47.952
4528,Standard_Class,Home_Office,New_York,East,Furniture,Furnishings,39.08,0,14.4596
4529,Second_Class,Corporate,Ohio,East,Technology,Accessories,116.832,0.2,33.5892
4530,Standard_Class,Consumer,Texas,Central,Office_Supplies,Binders,2.296,0.8,-3.9032
4531,First_Class,Consumer,New_York,East,Furniture,Chairs,408.006,0.1,72.5344
4532,First_Class,Consumer,New_York,East,Office_Supplies,Storage,40.44,0,10.5144
4533,Same_Day,Home_Office,California,West,Furniture,Chairs,122.352,0.2,13.7646
4534,Same_Day,Home_Office,California,West,Office_Supplies,Envelopes,15.28,0,7.4872
4535,Standard_Class,Corporate,California,West,Office_Supplies,Paper,11.96,0,5.8604
4536,Standard_Class,Home_Office,Washington,West,Furniture,Furnishings,15.84,0,4.9104
4537,Standard_Class,Home_Office,Washington,West,Office_Supplies,Binders,86.376,0.2,30.2316
4538,Standard_Class,Home_Office,Washington,West,Office_Supplies,Art,18.24,0,6.2016
4539,Standard_Class,Home_Office,Washington,West,Office_Supplies,Art,13.12,0,4.3296
4540,Standard_Class,Corporate,Rhode_Island,East,Technology,Phones,105.98,0,1.0598
4541,Standard_Class,Corporate,Rhode_Island,East,Furniture,Tables,493.92,0.3,-28.224
4542,Standard_Class,Corporate,Illinois,Central,Office_Supplies,Binders,5.936,0.8,-8.904
4543,First_Class,Consumer,Oklahoma,Central,Office_Supplies,Envelopes,325.86,0,149.8956
4544,Second_Class,Consumer,Illinois,Central,Furniture,Chairs,383.607,0.3,-5.4801
4545,Second_Class,Consumer,Illinois,Central,Technology,Phones,148.48,0.2,16.704
4546,Second_Class,Consumer,Illinois,Central,Technology,Phones,537.544,0.2,53.7544
4547,Second_Class,Consumer,Illinois,Central,Office_Supplies,Binders,1.928,0.8,-2.9884
4548,Second_Class,Consumer,Illinois,Central,Office_Supplies,Art,6.912,0.2,0.6912
4549,Second_Class,Consumer,Illinois,Central,Furniture,Furnishings,7.76,0.6,-2.134
4550,Second_Class,Consumer,Illinois,Central,Technology,Phones,659.168,0.2,49.4376
4551,First_Class,Consumer,Connecticut,East,Office_Supplies,Labels,5.76,0,2.8224
4552,Standard_Class,Corporate,California,West,Furniture,Tables,351.216,0.2,4.3902
4553,Standard_Class,Consumer,California,West,Furniture,Chairs,230.28,0.2,23.028
4554,Standard_Class,Consumer,California,West,Office_Supplies,Paper,12.84,0,5.778
4555,Second_Class,Consumer,Wisconsin,Central,Office_Supplies,Binders,56.82,0,28.41
4556,First_Class,Consumer,South_Carolina,South,Office_Supplies,Fasteners,31.56,0,14.202
4557,First_Class,Consumer,South_Carolina,South,Office_Supplies,Storage,27.92,0,0.5584
4558,Standard_Class,Consumer,Arizona,West,Office_Supplies,Binders,8.559,0.7,-6.5619
4559,Standard_Class,Corporate,Texas,Central,Office_Supplies,Envelopes,49.568,0.2,17.9684
4560,First_Class,Consumer,Texas,Central,Furniture,Chairs,127.869,0.3,-9.1335
4561,Second_Class,Corporate,California,West,Office_Supplies,Envelopes,271.44,0,122.148
4562,Second_Class,Corporate,California,West,Technology,Phones,110.352,0.2,8.2764
4563,Second_Class,Corporate,California,West,Furniture,Furnishings,36.4,0,13.832
4564,Standard_Class,Home_Office,Florida,South,Furniture,Chairs,419.136,0.2,-57.6312
4565,Standard_Class,Corporate,Arizona,West,Office_Supplies,Storage,100.704,0.2,-1.2588
4566,Standard_Class,Consumer,North_Carolina,South,Office_Supplies,Appliances,45.216,0.2,4.5216
4567,Standard_Class,Consumer,North_Carolina,South,Office_Supplies,Binders,28.782,0.7,-21.1068
4568,Standard_Class,Consumer,North_Carolina,South,Office_Supplies,Paper,24.448,0.2,8.8624
4569,Standard_Class,Consumer,Texas,Central,Office_Supplies,Binders,10.476,0.8,-17.2854
4570,Second_Class,Home_Office,California,West,Furniture,Furnishings,76.14,0,26.649
4571,Second_Class,Home_Office,Kansas,Central,Office_Supplies,Art,21.24,0,8.0712
4572,Second_Class,Home_Office,Kansas,Central,Office_Supplies,Binders,127.96,0,60.1412
4573,Standard_Class,Home_Office,California,West,Technology,Copiers,479.984,0.2,89.997
4574,Standard_Class,Home_Office,Michigan,Central,Technology,Phones,657.93,0,184.2204
4575,Standard_Class,Home_Office,Michigan,Central,Furniture,Furnishings,33.48,0,8.7048
4576,Standard_Class,Home_Office,Michigan,Central,Office_Supplies,Art,13.9,0,3.614
4577,Standard_Class,Home_Office,Michigan,Central,Office_Supplies,Storage,26.86,0,6.715
4578,Standard_Class,Consumer,Idaho,West,Office_Supplies,Binders,9.584,0.2,3.3544
4579,Standard_Class,Home_Office,Virginia,South,Office_Supplies,Binders,113.1,0,56.55
4580,Standard_Class,Corporate,New_York,East,Office_Supplies,Paper,65.78,0,32.2322
4581,Standard_Class,Corporate,Mississippi,South,Technology,Accessories,239.7,0,105.468
4582,First_Class,Home_Office,Pennsylvania,East,Furniture,Furnishings,25.632,0.2,3.8448
4583,First_Class,Consumer,Pennsylvania,East,Office_Supplies,Labels,23.616,0.2,7.9704
4584,Second_Class,Corporate,California,West,Office_Supplies,Art,8.26,0,3.7996
4585,Second_Class,Home_Office,California,West,Office_Supplies,Envelopes,76.58,0,38.29
4586,Second_Class,Home_Office,California,West,Office_Supplies,Art,8.8,0,4.224
4587,Second_Class,Home_Office,California,West,Office_Supplies,Binders,590.352,0.2,206.6232
4588,Second_Class,Home_Office,California,West,Office_Supplies,Fasteners,5.58,0,0.1674
4589,Second_Class,Home_Office,California,West,Furniture,Furnishings,25.02,0,10.5084
4590,Second_Class,Home_Office,California,West,Office_Supplies,Storage,452.55,0,22.6275
4591,Standard_Class,Corporate,California,West,Office_Supplies,Supplies,17.76,0,4.9728
4592,Standard_Class,Corporate,California,West,Technology,Phones,302.384,0.2,30.2384
4593,Standard_Class,Corporate,California,West,Furniture,Chairs,146.352,0.2,-5.4882
4594,Standard_Class,Corporate,California,West,Office_Supplies,Appliances,7.9,0,2.054
4595,Standard_Class,Corporate,California,West,Furniture,Tables,902.712,0.2,33.8517
4596,Standard_Class,Corporate,California,West,Office_Supplies,Art,53.97,0,15.1116
4597,Second_Class,Home_Office,District_of_Columbia,East,Office_Supplies,Art,33.92,0,13.2288
4598,Standard_Class,Home_Office,Wisconsin,Central,Office_Supplies,Supplies,21.81,0,5.8887
4599,Standard_Class,Home_Office,Wisconsin,Central,Office_Supplies,Appliances,91.6,0,26.564
4600,Standard_Class,Home_Office,Maryland,East,Furniture,Chairs,150.98,0,43.7842
4601,Standard_Class,Home_Office,Maryland,East,Office_Supplies,Envelopes,137.25,0,63.135
4602,Standard_Class,Home_Office,Maryland,East,Office_Supplies,Fasteners,11.52,0,5.4144
4603,Second_Class,Home_Office,North_Carolina,South,Office_Supplies,Paper,18.272,0.2,5.9384
4604,Second_Class,Home_Office,North_Carolina,South,Office_Supplies,Paper,153.728,0.2,53.8048
4605,Second_Class,Home_Office,North_Carolina,South,Office_Supplies,Envelopes,12.224,0.2,4.4312
4606,Second_Class,Home_Office,North_Carolina,South,Technology,Accessories,167.944,0.2,50.3832
4607,Standard_Class,Consumer,New_York,East,Technology,Phones,45.99,0,13.3371
4608,Standard_Class,Consumer,New_York,East,Office_Supplies,Storage,535.41,0,160.623
4609,Standard_Class,Consumer,New_York,East,Office_Supplies,Binders,6.096,0.2,2.0574
4610,Standard_Class,Consumer,New_York,East,Office_Supplies,Paper,45.36,0,21.7728
4611,Standard_Class,Consumer,California,West,Furniture,Furnishings,47.12,0,20.7328
4612,Second_Class,Corporate,Mississippi,South,Office_Supplies,Binders,31.36,0,15.68
4613,Standard_Class,Consumer,Florida,South,Office_Supplies,Art,47.616,0.2,3.5712
4614,Standard_Class,Consumer,Florida,South,Office_Supplies,Paper,23.48,0.2,8.218
4615,Standard_Class,Home_Office,Texas,Central,Office_Supplies,Appliances,62.79,0.8,-166.3935
4616,Standard_Class,Home_Office,Texas,Central,Office_Supplies,Fasteners,28.44,0.2,4.266
4617,Second_Class,Corporate,Texas,Central,Technology,Accessories,134.376,0.2,6.7188
4618,Standard_Class,Home_Office,Massachusetts,East,Technology,Phones,589.9,0,147.475
4619,Standard_Class,Home_Office,Massachusetts,East,Furniture,Chairs,542.94,0,141.1644
4620,First_Class,Home_Office,California,West,Technology,Copiers,2879.952,0.2,1007.9832
4621,First_Class,Home_Office,California,West,Office_Supplies,Binders,90.48,0.2,33.93
4622,Second_Class,Corporate,Delaware,East,Office_Supplies,Storage,77.55,0,21.714
4623,Standard_Class,Consumer,Tennessee,South,Office_Supplies,Supplies,8.832,0.2,-1.9872
4624,Standard_Class,Consumer,Tennessee,South,Office_Supplies,Paper,177.536,0.2,62.1376
4625,Standard_Class,Consumer,Tennessee,South,Office_Supplies,Storage,258.48,0.2,-3.231
4626,Standard_Class,Consumer,Tennessee,South,Furniture,Furnishings,14.136,0.2,4.2408
4627,Standard_Class,Corporate,New_York,East,Office_Supplies,Storage,77.55,0,20.163
4628,Standard_Class,Corporate,New_York,East,Office_Supplies,Storage,24.88,0,6.9664
4629,Standard_Class,Corporate,New_York,East,Office_Supplies,Art,140.75,0,39.41
4630,Standard_Class,Corporate,New_York,East,Office_Supplies,Storage,36.63,0,9.8901
4631,Same_Day,Consumer,Michigan,Central,Furniture,Furnishings,17.14,0,6.1704
4632,Second_Class,Consumer,California,West,Office_Supplies,Labels,51.75,0,24.84
4633,Second_Class,Consumer,California,West,Furniture,Furnishings,123.96,0,11.1564
4634,Standard_Class,Corporate,California,West,Furniture,Bookcases,586.398,0.15,34.494
4635,Standard_Class,Corporate,California,West,Office_Supplies,Storage,80.98,0,3.2392
4636,Standard_Class,Corporate,California,West,Office_Supplies,Storage,242.94,0,9.7176
4637,First_Class,Consumer,California,West,Office_Supplies,Art,123.92,0,33.4584
4638,First_Class,Consumer,California,West,Office_Supplies,Art,12.39,0,5.6994
4639,First_Class,Consumer,California,West,Office_Supplies,Art,47.3,0,12.298
4640,Standard_Class,Consumer,Virginia,South,Technology,Copiers,1599.92,0,751.9624
4641,Standard_Class,Consumer,Virginia,South,Office_Supplies,Envelopes,11.09,0,5.4341
4642,Second_Class,Consumer,Colorado,West,Office_Supplies,Binders,3.168,0.7,-2.5344
4643,Second_Class,Consumer,Colorado,West,Furniture,Chairs,579.136,0.2,-28.9568
4644,Standard_Class,Consumer,Washington,West,Office_Supplies,Binders,6.368,0.2,2.1492
4645,Standard_Class,Consumer,Washington,West,Technology,Machines,558.4,0.2,41.88
4646,Standard_Class,Home_Office,New_York,East,Furniture,Chairs,145.764,0.1,-8.098
4647,Standard_Class,Corporate,Virginia,South,Office_Supplies,Paper,13.62,0,6.129
4648,Standard_Class,Home_Office,New_York,East,Furniture,Chairs,434.646,0.1,62.7822
4649,Standard_Class,Corporate,Washington,West,Office_Supplies,Paper,440.19,0,206.8893
4650,Standard_Class,Corporate,Washington,West,Office_Supplies,Supplies,64.4,0,1.932
4651,Standard_Class,Home_Office,California,West,Office_Supplies,Paper,244.55,0,114.9385
4652,Standard_Class,Home_Office,California,West,Office_Supplies,Paper,195.76,0,97.88
4653,Standard_Class,Home_Office,New_Jersey,East,Office_Supplies,Paper,11.76,0,5.7624
4654,Standard_Class,Home_Office,New_Jersey,East,Office_Supplies,Storage,166.45,0,39.948
4655,Second_Class,Consumer,California,West,Office_Supplies,Fasteners,2.88,0,1.3536
4656,Standard_Class,Corporate,Illinois,Central,Office_Supplies,Storage,45.248,0.2,3.9592
4657,Standard_Class,Consumer,Pennsylvania,East,Office_Supplies,Art,59.904,0.2,14.2272
4658,Standard_Class,Consumer,Pennsylvania,East,Office_Supplies,Appliances,23.696,0.2,6.5164
4659,Standard_Class,Consumer,Pennsylvania,East,Office_Supplies,Paper,7.968,0.2,2.8884
4660,Standard_Class,Consumer,Pennsylvania,East,Office_Supplies,Appliances,18.2,0.2,2.0475
4661,Standard_Class,Consumer,Pennsylvania,East,Technology,Accessories,27.552,0.2,-0.3444
4662,Standard_Class,Consumer,Pennsylvania,East,Furniture,Chairs,844.116,0.3,-36.1764
4663,Standard_Class,Consumer,Pennsylvania,East,Office_Supplies,Storage,76.752,0.2,-9.594
4664,Standard_Class,Consumer,Florida,South,Office_Supplies,Labels,3,0.2,1.05
4665,Standard_Class,Consumer,Florida,South,Office_Supplies,Binders,7.506,0.7,-6.0048
4666,Standard_Class,Consumer,Florida,South,Office_Supplies,Labels,16.56,0.2,5.796
4667,Standard_Class,Corporate,Washington,West,Furniture,Furnishings,79.92,0,34.3656
4668,Standard_Class,Corporate,Washington,West,Technology,Accessories,69.98,0,13.2962
4669,Standard_Class,Corporate,Texas,Central,Office_Supplies,Binders,11.06,0.8,-18.802
4670,Standard_Class,Corporate,Texas,Central,Furniture,Bookcases,623.4648,0.32,-119.1918
4671,Standard_Class,Corporate,Texas,Central,Office_Supplies,Storage,772.68,0.2,-57.951
4672,Standard_Class,Consumer,Michigan,Central,Office_Supplies,Appliances,283.14,0.1,72.358
4673,Standard_Class,Consumer,Michigan,Central,Technology,Phones,635.96,0,165.3496
4674,Standard_Class,Consumer,Michigan,Central,Technology,Phones,118.99,0,33.3172
4675,Standard_Class,Consumer,Michigan,Central,Furniture,Furnishings,272.94,0,30.0234
4676,Second_Class,Consumer,Pennsylvania,East,Furniture,Furnishings,15.008,0.2,1.5008
4677,Standard_Class,Consumer,Utah,West,Office_Supplies,Binders,33.088,0.2,11.1672
4678,Standard_Class,Consumer,Utah,West,Office_Supplies,Storage,80.98,0,3.2392
4679,Standard_Class,Consumer,Utah,West,Technology,Accessories,82.8,0,6.624
4680,Standard_Class,Consumer,Utah,West,Office_Supplies,Storage,21.36,0,5.7672
4681,Standard_Class,Consumer,Utah,West,Office_Supplies,Binders,62.048,0.2,20.1656
4682,Second_Class,Consumer,New_York,East,Office_Supplies,Fasteners,29.61,0,13.3245
4683,Same_Day,Consumer,North_Carolina,South,Technology,Phones,863.928,0.2,86.3928
4684,Standard_Class,Corporate,Pennsylvania,East,Furniture,Tables,241.92,0.4,-56.448
4685,Standard_Class,Corporate,Pennsylvania,East,Furniture,Bookcases,163.88,0.5,-81.94
4686,Standard_Class,Corporate,Pennsylvania,East,Office_Supplies,Binders,3.486,0.7,-2.7888
4687,Standard_Class,Corporate,Pennsylvania,East,Office_Supplies,Fasteners,10.584,0.2,-2.3814
4688,Standard_Class,Consumer,Indiana,Central,Technology,Phones,440.91,0,123.4548
4689,Standard_Class,Consumer,Pennsylvania,East,Office_Supplies,Binders,5.715,0.7,-4.7625
4690,First_Class,Consumer,Arizona,West,Furniture,Furnishings,51.968,0.2,10.3936
4691,First_Class,Consumer,Arizona,West,Technology,Accessories,71.976,0.2,21.5928
4692,First_Class,Consumer,Arizona,West,Furniture,Chairs,242.352,0.2,-42.4116
4693,First_Class,Consumer,Arizona,West,Office_Supplies,Paper,221.92,0.2,77.672
4694,First_Class,Consumer,Arizona,West,Office_Supplies,Paper,8.448,0.2,2.64
4695,Same_Day,Consumer,Michigan,Central,Office_Supplies,Binders,29.52,0,14.4648
4696,Same_Day,Consumer,Michigan,Central,Furniture,Chairs,302.94,0,48.4704
4697,Same_Day,Consumer,Michigan,Central,Furniture,Chairs,142.36,0,38.4372
4698,Same_Day,Consumer,Michigan,Central,Furniture,Chairs,546.66,0,136.665
4699,Same_Day,Consumer,Michigan,Central,Furniture,Furnishings,212.13,0,14.8491
4700,Standard_Class,Home_Office,Texas,Central,Office_Supplies,Art,5.248,0.2,0.5904
4701,Standard_Class,Home_Office,Texas,Central,Office_Supplies,Storage,74.416,0.2,-14.8832
4702,Standard_Class,Home_Office,Texas,Central,Office_Supplies,Paper,6.848,0.2,2.14
4703,Standard_Class,Home_Office,Texas,Central,Furniture,Furnishings,7.996,0.6,-6.9965
4704,Standard_Class,Corporate,Texas,Central,Office_Supplies,Appliances,8.712,0.8,-19.602
4705,First_Class,Consumer,Connecticut,East,Office_Supplies,Supplies,65.17,0,18.8993
4706,First_Class,Consumer,Connecticut,East,Office_Supplies,Labels,14.62,0,6.8714
4707,First_Class,Consumer,Connecticut,East,Furniture,Furnishings,173.24,0,17.324
4708,First_Class,Consumer,California,West,Office_Supplies,Binders,895.92,0.2,302.373
4709,First_Class,Consumer,California,West,Office_Supplies,Storage,130.71,0,39.213
4710,First_Class,Consumer,California,West,Office_Supplies,Art,11.68,0,3.0368
4711,First_Class,Consumer,California,West,Technology,Accessories,62.31,0,22.4316
4712,Same_Day,Consumer,Pennsylvania,East,Office_Supplies,Binders,0.852,0.7,-0.5964
4713,Standard_Class,Consumer,Texas,Central,Office_Supplies,Paper,36.288,0.2,12.7008
4714,Standard_Class,Consumer,Texas,Central,Furniture,Furnishings,56.568,0.6,-74.9526
4715,First_Class,Consumer,Oregon,West,Technology,Phones,344.704,0.2,38.7792
4716,Standard_Class,Consumer,Colorado,West,Technology,Phones,201.584,0.2,20.1584
4717,Second_Class,Home_Office,Washington,West,Furniture,Tables,521.96,0,88.7332
4718,Standard_Class,Consumer,Maryland,East,Office_Supplies,Art,8.22,0,2.2194
4719,First_Class,Corporate,California,West,Office_Supplies,Paper,45.36,0,21.7728
4720,Second_Class,Home_Office,California,West,Office_Supplies,Storage,947.17,0,9.4717
4721,Second_Class,Home_Office,California,West,Office_Supplies,Paper,61.96,0,27.882
4722,Second_Class,Consumer,Illinois,Central,Furniture,Tables,268.935,0.5,-209.7693
4723,Standard_Class,Home_Office,Washington,West,Office_Supplies,Art,7.58,0,2.9562
4724,Same_Day,Consumer,Georgia,South,Office_Supplies,Labels,14.73,0,7.2177
4725,Standard_Class,Home_Office,Florida,South,Office_Supplies,Binders,9.888,0.7,-6.9216
4726,Standard_Class,Home_Office,Florida,South,Office_Supplies,Appliances,671.544,0.2,50.3658
4727,Second_Class,Home_Office,New_York,East,Office_Supplies,Storage,1117.92,0,55.896
4728,Second_Class,Home_Office,New_York,East,Furniture,Bookcases,275.952,0.2,-37.9434
4729,Standard_Class,Consumer,California,West,Office_Supplies,Binders,123.144,0.2,46.179
4730,Second_Class,Consumer,Texas,Central,Technology,Accessories,15.576,0.2,3.3099
4731,Second_Class,Consumer,California,West,Office_Supplies,Paper,212.64,0,99.9408
4732,Second_Class,Consumer,California,West,Office_Supplies,Paper,9.87,0,4.5402
4733,Second_Class,Consumer,California,West,Technology,Accessories,53.25,0,20.7675
4734,Second_Class,Consumer,California,West,Furniture,Furnishings,19.92,0,9.5616
4735,Standard_Class,Corporate,New_York,East,Furniture,Chairs,658.746,0.1,146.388
4736,Standard_Class,Home_Office,Maine,East,Office_Supplies,Binders,8.26,0,3.8822
4737,Standard_Class,Home_Office,Maine,East,Office_Supplies,Binders,29.84,0,13.428
4738,Standard_Class,Home_Office,Maine,East,Technology,Accessories,67.98,0,14.9556
4739,Standard_Class,Consumer,California,West,Office_Supplies,Labels,61.06,0,28.0876
4740,Standard_Class,Consumer,California,West,Furniture,Tables,35.544,0.2,-0.8886
4741,Standard_Class,Consumer,Washington,West,Office_Supplies,Labels,9.96,0,4.5816
4742,Standard_Class,Consumer,Washington,West,Office_Supplies,Art,9.21,0,2.3025
4743,Standard_Class,Consumer,Washington,West,Office_Supplies,Supplies,27.93,0,8.0997
4744,Same_Day,Consumer,Minnesota,Central,Office_Supplies,Fasteners,7.9,0,2.528
4745,Same_Day,Consumer,Minnesota,Central,Office_Supplies,Storage,221.16,0,57.5016
4746,Same_Day,Consumer,Minnesota,Central,Office_Supplies,Binders,127.96,0,62.7004
4747,Same_Day,Consumer,Minnesota,Central,Office_Supplies,Binders,18.69,0,9.1581
4748,Same_Day,Corporate,California,West,Office_Supplies,Supplies,25.35,0,7.605
4749,Same_Day,Corporate,California,West,Furniture,Furnishings,35.28,0,11.9952
4750,First_Class,Corporate,Washington,West,Office_Supplies,Paper,33.4,0,16.032
4751,First_Class,Corporate,Washington,West,Technology,Machines,837.6,0.2,62.82
4752,Standard_Class,Consumer,Tennessee,South,Technology,Phones,40.68,0.2,-9.153
4753,Standard_Class,Consumer,Tennessee,South,Furniture,Chairs,209.568,0.2,-23.5764
4754,Standard_Class,Consumer,Texas,Central,Technology,Accessories,22.368,0.2,6.4308
4755,Standard_Class,Consumer,Florida,South,Office_Supplies,Binders,3.882,0.7,-2.588
4756,Standard_Class,Consumer,Florida,South,Office_Supplies,Paper,115.296,0.2,40.3536
4757,Standard_Class,Consumer,Pennsylvania,East,Office_Supplies,Binders,1.908,0.7,-1.5264
4758,Standard_Class,Home_Office,Illinois,Central,Office_Supplies,Binders,43.372,0.8,-69.3952
4759,Standard_Class,Consumer,New_York,East,Technology,Phones,783.96,0,219.5088
4760,Standard_Class,Consumer,New_York,East,Office_Supplies,Binders,48.896,0.2,18.336
4761,Standard_Class,Consumer,New_York,East,Office_Supplies,Binders,7.856,0.2,2.8478
4762,Standard_Class,Consumer,Ohio,East,Office_Supplies,Labels,5.904,0.2,1.9926
4763,Standard_Class,Consumer,Ohio,East,Office_Supplies,Supplies,13.712,0.2,1.0284
4764,Standard_Class,Consumer,California,West,Office_Supplies,Envelopes,182.94,0,85.9818
